t,row,roll,pitch,yaw,i_arduino,i_servos
110615,1146,161.26,-0.93,-31.32,-0.06,-1.64
110670,1148,162.81,-0.99,-30.59,0.14,-1.76
110725,1149,164.36,-1.41,-29.76,-0.11,-1.51
110780,1151,165.77,-2.02,-29.02,-0.01,-1.64
110835,1152,167.35,-2.92,-28.58,0.09,-1.51
110891,1154,169.10,-3.39,-28.53,0.04,-1.76
110946,1155,171.18,-3.72,-28.72,0.09,-1.64
111001,1157,173.09,-3.66,-28.96,-0.01,-1.76
111056,1158,174.18,-3.28,-28.87,0.04,-1.51
111111,1160,175.00,-2.60,-28.42,0.04,-1.64
111166,1161,161.37,-1.81,-27.74,-0.01,-1.88
111221,1163,162.48,-1.21,-26.97,-0.01,-1.88
111283,1165,162.55,-1.65,-25.90,-0.01,-1.76
111338,1166,160.75,-2.86,-24.41,-0.11,-1.51
111393,1168,158.54,-4.66,-22.58,-0.15,-1.64
111448,1169,158.54,-6.27,-20.71,-0.06,-1.51
111503,1171,160.69,-6.74,-19.01,0.14,-1.51
111558,1172,162.92,-5.76,-17.50,0.04,-1.64
111613,1174,164.86,-4.05,-16.12,0.04,-1.88
111675,1176,168.07,-1.73,-15.07,-0.11,-1.76
111730,1177,170.67,0.62,-14.37,-0.11,-1.39
111785,1179,173.08,2.64,-13.87,-0.01,-1.88
111841,1180,174.79,3.91,-13.52,0.04,-1.88
111896,1182,175.29,4.21,-13.34,-0.06,-1.64
111951,1183,175.35,3.37,-13.64,-0.11,-1.64
112006,1185,175.53,2.04,-14.31,-0.15,-1.88
112061,1186,175.34,0.50,-15.22,0.04,-1.64
112116,1188,160.47,-1.04,-16.26,0.04,-1.76
112172,1189,145.64,-2.12,-17.63,-0.11,-1.64
112227,1191,131.33,-2.21,-18.92,-0.06,-2.00
112282,1192,117.88,-1.19,-19.72,-0.06,-2.00
112337,1194,104.95,0.51,-20.08,-0.11,-1.76
112392,1195,92.61,2.62,-20.35,-0.15,-1.51
112447,1197,81.12,4.60,-20.96,-0.11,-1.64
112502,1198,70.35,6.49,-21.79,-0.20,-1.76
112557,1200,59.71,8.25,-22.61,0.09,-1.64
112612,1201,49.30,9.98,-23.20,0.09,-1.64
